id,labels
1635,"399,279"
1636,"99,32"
1637,"276,429"
1638,"294,472"
1639,"136,109"
1640,"6,133"
1641,"68,412"
1642,"32,294"
1643,"12,61"
1644,"181,65"
1645,"415,214"
1646,"181,65"
1647,"432,205"
1648,"197,220"
1649,"192,32"
1650,"65,64,299"
1651,"383,415"
1652,"6,133,5"
1653,"77,31"
1654,"148,28"
1655,"244,247"
1656,"49,10"
1657,"519,189"
1658,"148,32"
1659,"511,44"
1660,"508,190"
1661,"6,5,133"
1662,"130,452"
1663,"134,131,486"
1664,"7,294"
1665,"25,511"
1666,"189,132"
1667,"289,27"
1668,"148,28"
1669,"134,131,226"
1670,"59,205"
1671,"11,279"
1672,"199,329"
1673,"287,184"
1674,"190,77"
1675,"65,64"
1676,"479,329"
1677,"129,27"
1678,"501,519"
1679,"305,417"
1680,"161,451"
1681,"223,266"
1682,"206,369"
1683,"148,154"
1684,"148,154"
1685,"220,511"
1686,"154,148"
1687,"17,151"
1688,"148,439"
1689,"134,131"
1690,"311,367"
1691,"148,329"
1692,"169,199"
1693,"294,472"
1694,"480,304"
1695,"186,243"
1696,"43,65"
1697,"501,466"
1698,"157,148"
1699,"155,40"
1700,"61,12,72"
1701,"190,181"
1702,"148,154"
1703,"383,341,372"
1704,"109,234"
1705,"157,430"
1706,"86,120"
1707,"257,415"
1708,"288,345"
1709,"151,324,494"
1710,"12,61,72"
1711,"235,453"
1712,"39,129"
1713,"34,369"
1714,"451,148"
1715,"171,312"
1716,"15,148"
1717,"479,173"
1718,"296,306,507"
1719,"345,92"
1720,"40,131"
1721,"186,43"
1722,"61,12,221"
1723,"72,89"
1724,"437,247"
1725,"220,129"
1726,"231,335"
1727,"317,246"
1728,"62,44"
1729,"256,218"
1730,"34,46"
1731,"65,64"
1732,"170,199"
1733,"65,64,299"
1734,"126,148"
1735,"363,271"
1736,"25,44"
1737,"58,320"
1738,"345,65"
1739,"52,190"
1740,"472,42"
1741,"472,412"
1742,"257,216"
1743,"199,169"
1744,"29,32"
1745,"131,159"
1746,"199,148"
1747,"294,472"
1748,"370,103"
1749,"65,64"
1750,"65,64,299"
1751,"290,324"
1752,"246,509"
1753,"429,409"
1754,"181,43"
1755,"329,356"
1756,"307,155"
1757,"180,181"
1758,"501,369"
1759,"67,526"
1760,"309,250"
1761,"32,164"
1762,"44,25"
1763,"170,199"
1764,"220,221"
1765,"288,40"
1766,"199,152"
1767,"482,456"
1768,"225,156,210"
1769,"199,148"
1770,"340,263"
1771,"225,156,235"
1772,"485,68"
1773,"77,49"
1774,"12,61"
1775,"199,143"
1776,"64,65,299"
1777,"428,312"
1778,"148,32"
1779,"148,154"
1780,"199,436"
1781,"223,307"
1782,"231,27"
1783,"62,317"
1784,"129,128"
1785,"184,281"
1786,"82,220"
1787,"72,220"
1788,"288,40"
1789,"199,225"
1790,"307,155"
1791,"220,510"
1792,"74,199"
1793,"44,366"
1794,"386,135"
1795,"254,199"
1796,"89,440"
1797,"220,221"
1798,"202,91"
1799,"148,154"
1800,"183,43"
1801,"199,169"
1802,"34,199"
1803,"59,205"
1804,"114,243"
1805,"266,261"
1806,"199,495"
1807,"405,336"
1808,"151,315"
1809,"32,20"
1810,"405,336"
1811,"28,190"
1812,"6,133,5"
1813,"220,221"
1814,"230,229"
1815,"25,220"
1816,"224,161"
1817,"148,42"
1818,"65,299"
1819,"502,106"
1820,"289,62"
1821,"118,20"
1822,"200,3"
1823,"103,289"
1824,"316,472"
1825,"303,72"
1826,"67,72"
1827,"220,129"
1828,"288,40,395"
1829,"171,170"
1830,"170,508"
1831,"199,485"
1832,"414,366"
1833,"148,435"
1834,"230,512"
1835,"501,346"
1836,"77,35"
1837,"220,72"
1838,"147,32"
1839,"32,190"
1840,"247,437"
1841,"121,231"
1842,"412,148"
1843,"21,405"
1844,"304,1"
1845,"370,54"
1846,"151,315,166"
1847,"387,35"
1848,"27,501"
1849,"15,16"
1850,"15,16"
1851,"12,61"
1852,"148,404"
1853,"450,509"
1854,"65,64"
1855,"220,129"
1856,"369,206"
1857,"155,119"
1858,"201,317"
1859,"278,222"
1860,"288,88"
1861,"177,288"
1862,"27,501"
1863,"65,64,93"
1864,"32,180"
1865,"134,486,131"
1866,"235,453"
1867,"508,220"
1868,"220,317"
1869,"369,206"
1870,"161,32"
1871,"363,313"
1872,"32,199"
1873,"383,341,340"
1874,"415,65"
1875,"250,309"
1876,"129,128"
1877,"65,45"
1878,"148,154"
1879,"27,67"
1880,"370,220"
1881,"199,190"
1882,"93,64"
1883,"246,118"
1884,"199,143"
1885,"70,15"
1886,"153,121"
1887,"65,64,299"
1888,"65,60"
1889,"225,156"
1890,"118,32"
1891,"15,16"
1892,"373,361"
1893,"220,521"
1894,"250,20"
1895,"206,369"
1896,"25,220"
1897,"64,65,335"
1898,"70,375"
1899,"276,501"
1900,"288,40"
1901,"18,332"
1902,"515,329"
1903,"148,154"
1904,"109,221"
1905,"148,147"
1906,"482,279"
1907,"245,321"
1908,"123,405"
1909,"4,174"
1910,"405,336"
1911,"220,221"
1912,"289,129"
1913,"293,388"
1914,"529,199"
1915,"26,0"
1916,"148,154"
1917,"501,387"
1918,"285,279"
1919,"199,104"
1920,"32,190"
1921,"64,65,335"
1922,"67,526"
1923,"157,294"
1924,"148,154"
1925,"19,4,262"
1926,"188,174"
1927,"103,63"
1928,"199,170"
1929,"6,5,133"
1930,"370,65"
1931,"289,454"
1932,"314,469"
1933,"29,225"
1934,"220,510"
1935,"528,118"
1936,"199,170"
1937,"286,56"
1938,"158,85"
1939,"508,129"
1940,"442,65"
1941,"220,70"
1942,"276,348"
1943,"307,155"
1944,"99,129"
1945,"247,224"
1946,"437,136"
1947,"165,74"
1948,"220,221"
1949,"14,69"
1950,"317,77"
1951,"96,190"
1952,"307,199"
1953,"407,262"
1954,"220,221"
1955,"126,267"
1956,"64,65,338"
1957,"148,388,293"
1958,"148,154"
1959,"409,429"
1960,"329,356"
1961,"294,472"
1962,"220,221"
1963,"65,64"
1964,"306,414"
1965,"49,291"
1966,"61,12"
1967,"91,32"
1968,"65,64"
1969,"429,409"
1970,"250,309"
1971,"220,510"
1972,"220,10"
1973,"98,382"
1974,"220,370"
1975,"479,387"
1976,"276,348"
1977,"426,148"
1978,"429,491"
1979,"369,206,8"
1980,"32,192"
1981,"472,459"
1982,"65,64"
1983,"148,154"
1984,"235,225"
1985,"35,315"
1986,"370,413"
1987,"276,351"
1988,"40,131"
1989,"220,221"
1990,"148,154"
1991,"44,43"
1992,"405,336"
1993,"32,99"
1994,"148,472"
1995,"371,405"
1996,"508,104"
1997,"199,351"
1998,"199,329"
1999,"335,64,65"
2000,"235,453"
2001,"181,43"
2002,"126,3"
2003,"63,67"
2004,"187,263"
2005,"223,199"
2006,"67,182"
2007,"414,159"
2008,"489,65,90"
2009,"419,127"
2010,"65,64"
2011,"199,329"
2012,"90,64"
2013,"280,348,276"
2014,"0,263"
2015,"369,206,8"
2016,"199,169"
2017,"71,284"
2018,"62,207"
2019,"220,276"
2020,"185,184"
2021,"199,148"
2022,"158,122"
2023,"523,32"
2024,"40,288"
2025,"307,329"
2026,"158,85"
2027,"89,440"
2028,"279,95"
2029,"61,12,72"
2030,"131,142,134"
2031,"93,25"
2032,"199,223"
2033,"65,45"
2034,"102,288"
2035,"528,329"
2036,"49,40"
2037,"228,57,331"
2038,"288,66"
2039,"24,220"
2040,"124,467"
2041,"34,199"
2042,"199,329"
2043,"59,205"
2044,"507,212"
2045,"144,282"
2046,"370,344"
2047,"460,20"
2048,"59,205,233"
2049,"123,294"
2050,"511,25"
2051,"199,6"
2052,"199,148"
2053,"146,288"
2054,"32,177"
2055,"65,64,299"
2056,"171,170"
2057,"429,409,252"
2058,"83,146,115"
2059,"250,288"
2060,"32,180"
2061,"148,161"
2062,"126,148"
2063,"44,25"
2064,"96,181"
2065,"144,170"
2066,"129,508"
2067,"90,65,64"
2068,"294,472"
2069,"49,24"
2070,"65,64,299"
2071,"18,17"
2072,"32,148"
2073,"168,17"
2074,"148,154"
2075,"162,152"
2076,"65,64"
2077,"148,217"
2078,"65,64"
2079,"199,101"
2080,"280,199"
2081,"17,302"
2082,"67,89"
2083,"414,77"
2084,"224,161"
2085,"199,169"
2086,"199,259"
2087,"288,40"
2088,"32,36"
2089,"276,471,490"
2090,"350,279"
2091,"291,179"
2092,"133,6"
2093,"445,223"
2094,"32,66"
2095,"235,453"
2096,"400,373"
2097,"510,170"
2098,"65,64"
2099,"71,442"
2100,"369,206"
2101,"148,154"
2102,"112,126"
2103,"199,35"
2104,"90,65,64"
2105,"129,405"
2106,"63,129"
2107,"171,170"
2108,"148,154"
2109,"129,220"
2110,"199,529"
2111,"40,288"
2112,"482,214"
2113,"93,65"
2114,"186,137"
2115,"276,491"
2116,"225,156"
2117,"491,488"
2118,"73,496"
2119,"291,455"
2120,"44,511"
2121,"369,206"
2122,"40,131"
2123,"62,69"
2124,"65,64,299"
2125,"49,181"
2126,"12,61"
2127,"225,156"
2128,"517,304"
2129,"199,148"
2130,"11,220"
2131,"175,32"
2132,"65,93"
2133,"32,29"
2134,"65,64"
2135,"148,154"
2136,"409,429,252"
2137,"220,402"
2138,"307,244"
2139,"294,472"
2140,"158,99"
2141,"40,288"
2142,"63,266"
2143,"364,294"
2144,"49,181"
2145,"181,190"
2146,"230,229"
2147,"0,8"
2148,"220,510"
2149,"199,24"
2150,"446,308"
2151,"93,186"
2152,"85,158"
2153,"131,142,486"
2154,"8,405"
2155,"158,85"
2156,"442,24"
2157,"65,299"
2158,"32,292"
2159,"370,288"
2160,"446,308"
2161,"393,113"
2162,"220,221"
2163,"119,405"
2164,"84,333"
2165,"171,170"
2166,"220,510"
2167,"71,36"
2168,"131,159,486"
2169,"199,239"
2170,"252,27"
2171,"151,315"
2172,"148,185"
2173,"164,35"
2174,"369,206"
2175,"291,357"
2176,"33,250"
2177,"32,30"
2178,"43,524"
2179,"17,18"
2180,"20,43"
2181,"166,155"
2182,"129,128"
2183,"276,27"
2184,"129,291"
2185,"225,379"
2186,"225,156"
2187,"151,315"
2188,"43,32"
2189,"426,483"
2190,"148,170"
2191,"83,502"
2192,"369,62"
2193,"17,18"
2194,"199,148"
2195,"199,223"
2196,"444,434"
2197,"155,244"
2198,"220,242"
2199,"199,170"
2200,"466,204"
2201,"27,252"
2202,"64,65"
2203,"171,312"
2204,"49,90"
2205,"32,386"
2206,"28,32"
2207,"469,352"
2208,"501,288"
2209,"104,148"
2210,"141,357"
2211,"199,179"
2212,"32,225"
2213,"7,450"
2214,"155,99"
2215,"509,179"
2216,"148,301"
2217,"193,466"
2218,"220,510"
2219,"454,290"
2220,"220,65"
2221,"40,131"
2222,"284,374"
2223,"344,269"
2224,"71,511"
2225,"174,4"
2226,"483,305"
2227,"220,510"
2228,"369,206"
2229,"199,512"
2230,"463,462"
2231,"220,510"
2232,"287,243"
2233,"55,442"
2234,"61,12,221"
2235,"328,220"
2236,"220,521"
2237,"8,405"
2238,"220,221"
2239,"383,235"
2240,"294,472"
2241,"405,336"
2242,"4,174"
2243,"148,154"
2244,"64,524"
2245,"402,145"
2246,"395,288"
2247,"220,129"
2248,"32,181"
2249,"44,448"
2250,"452,437"
2251,"17,73"
2252,"232,32"
2253,"220,221"
2254,"250,300"
2255,"423,220"
2256,"17,18"
2257,"235,453"
2258,"414,218"
2259,"220,221"
2260,"288,40"
2261,"503,53"
2262,"221,61"
2263,"148,32"
2264,"449,212,403"
2265,"288,395"
2266,"199,146"
2267,"61,12,72"
2268,"212,403,254"
2269,"65,64"
2270,"403,228"
2271,"199,329"
2272,"199,382"
2273,"294,472"
2274,"529,366"
2275,"329,306"
2276,"44,45"
2277,"307,155"
2278,"148,33"
2279,"256,218"
2280,"279,1"
2281,"67,43"
2282,"460,311"
2283,"103,289"
2284,"460,507,296"
2285,"341,383"
2286,"57,331,228"
2287,"148,301"
2288,"15,46"
2289,"220,510"
2290,"190,154"
2291,"199,315"
2292,"7,161"
2293,"118,410"
2294,"352,357"
2295,"59,205"
2296,"220,221"
2297,"178,126"
2298,"220,129"
2299,"329,459"
2300,"501,429"
2301,"309,42"
2302,"91,181"
2303,"236,452"
2304,"199,148"
2305,"32,472"
2306,"179,252"
2307,"324,41"
2308,"501,27"
2309,"17,18"
2310,"235,453"
2311,"235,453"
2312,"144,282"
2313,"222,199"
2314,"220,83"
2315,"129,220"
2316,"289,313"
2317,"24,395"
2318,"370,220"
2319,"276,471,266"
2320,"4,174"
2321,"99,437"
2322,"370,220"
2323,"403,212"
2324,"437,148"
2325,"521,279"
2326,"476,2"
2327,"333,370"
2328,"54,83"
2329,"186,324"
2330,"32,20"
2331,"370,484"
2332,"405,336"
2333,"65,511"
2334,"507,296"
2335,"87,317"
2336,"302,315"
2337,"220,430"
2338,"294,472"
2339,"294,7"
2340,"62,25"
2341,"72,303"
2342,"148,278"
2343,"220,71"
2344,"412,472"
2345,"65,124"
2346,"118,455"
2347,"220,510"
2348,"112,4"
2349,"199,104"
2350,"65,64,489"
2351,"419,127"
2352,"469,352"
2353,"220,67"
2354,"276,471,266"
2355,"11,524"
2356,"199,148"
2357,"171,170"
2358,"417,20"
2359,"402,31"
2360,"297,384,273"
2361,"511,89"
2362,"497,272"
2363,"224,161"
2364,"123,146"
2365,"129,220"
2366,"220,510"
2367,"155,67"
2368,"317,246"
2369,"12,61"
2370,"39,32"
2371,"231,335"
2372,"32,200"
2373,"220,510"
2374,"220,221"
2375,"67,54"
2376,"148,182"
2377,"72,145"
2378,"148,154"
2379,"468,369"
2380,"482,399"
2381,"383,415"
2382,"288,40"
2383,"68,112"
2384,"65,64"
2385,"28,148"
2386,"151,307"
2387,"199,329"
2388,"344,269"
2389,"63,170"
2390,"293,388"
2391,"419,127"
2392,"171,170"
2393,"32,148"
2394,"62,69"
2395,"71,35"
2396,"220,65"
2397,"197,448"
2398,"171,170"
2399,"224,161"
2400,"25,220"
2401,"49,24"
2402,"337,148"
2403,"522,521"
2404,"29,154"
2405,"181,65"
2406,"155,307"
2407,"221,109"
2408,"43,25"
2409,"73,496"
2410,"65,345"
2411,"131,40,142"
2412,"148,154"
2413,"224,161"
2414,"383,62"
2415,"15,513"
2416,"118,186"
2417,"437,472"
2418,"264,524"
2419,"65,64"
2420,"199,148"
2421,"219,117"
2422,"15,366"
2423,"148,154"
2424,"294,472"
2425,"65,64,299"
2426,"412,472"
2427,"337,89"
2428,"118,20"
2429,"506,454"
2430,"67,162"
2431,"129,289"
2432,"214,360"
2433,"383,415"
2434,"32,148"
2435,"148,161"
2436,"199,281"
2437,"207,190"
2438,"275,329"
2439,"120,74"
2440,"72,61,12"
2441,"369,206,8"
2442,"65,64"
2443,"199,104"
2444,"244,102"
2445,"148,329"
2446,"65,64"
2447,"103,231"
2448,"193,40"
2449,"220,67"
2450,"116,447"
2451,"405,8"
2452,"509,288"
2453,"199,329"
2454,"148,288"
2455,"351,288"
2456,"288,40"
2457,"171,170"
2458,"452,32"
2459,"11,221"
2460,"199,148"
2461,"109,96"
2462,"301,86"
2463,"148,154"
2464,"65,90"
2465,"337,340"
2466,"136,370"
2467,"170,199"
2468,"220,510"
2469,"170,190"
2470,"64,79"
2471,"220,510"
2472,"452,437"
2473,"18,332"
2474,"130,501"
2475,"428,82"
2476,"148,472"
2477,"32,181"
2478,"68,199"
2479,"405,336"
2480,"32,173"
2481,"199,186"
2482,"90,65"
2483,"17,18"
2484,"405,336"
2485,"199,454"
2486,"212,403"
2487,"383,425"
2488,"220,64"
2489,"148,32"
2490,"17,18"
2491,"276,490"
2492,"438,429,409"
2493,"369,206"
2494,"497,212"
2495,"220,221"
2496,"250,522"
2497,"68,72"
2498,"307,155"
2499,"414,77"
2500,"170,519"
2501,"148,154"
2502,"89,289"
2503,"15,511"
2504,"131,142,40"
2505,"27,252"
2506,"129,40"
2507,"28,32"
2508,"508,329"
2509,"12,72"
2510,"65,181"
2511,"288,40"
2512,"361,272"
2513,"129,128"
2514,"65,64"
2515,"148,278"
2516,"44,25"
2517,"32,181"
2518,"83,115,322"
2519,"131,134,142"
2520,"44,264"
2521,"366,250"
2522,"60,4"
2523,"329,356"
2524,"67,190"
2525,"370,246"
2526,"67,448"
2527,"129,220"
2528,"370,220"
2529,"369,206"
2530,"255,400"
2531,"328,220"
2532,"369,206"
2533,"65,64"
2534,"501,313"
2535,"466,40"
2536,"190,31"
2537,"1,181"
2538,"83,115,322"
2539,"148,48"
2540,"69,90"
2541,"199,49"
2542,"49,350"
2543,"224,161"
2544,"400,213"
2545,"131,40"
2546,"397,410"
2547,"153,83"
2548,"370,8"
2549,"350,220"
2550,"199,459"
2551,"65,90,489"
2552,"161,148"
2553,"103,25"
2554,"61,12"
2555,"99,412"
2556,"65,64,299"
2557,"472,412"
2558,"171,170"
2559,"324,151"
2560,"54,83,502"
2561,"33,15"
2562,"70,403"
2563,"509,179"
2564,"140,151"
2565,"181,323"
2566,"129,288"
2567,"405,336"
2568,"256,359"
2569,"220,370"
2570,"280,387"
2571,"148,154"
2572,"204,483"
2573,"307,250"
2574,"100,190"
2575,"25,220"
2576,"157,28"
2577,"297,49"
2578,"148,154"
2579,"439,100"
2580,"405,336"
2581,"220,510"
2582,"276,491,471"
2583,"186,151"
2584,"190,77"
2585,"411,530"
2586,"519,161"
2587,"148,154"
2588,"451,190"
2589,"220,25"
2590,"243,412"
2591,"369,509"
2592,"46,164"
2593,"220,90"
2594,"5,6"
2595,"199,169"
2596,"184,283,136"
2597,"220,117"
2598,"151,186"
2599,"369,206"
2600,"284,247"
2601,"279,1"
2602,"159,406"
2603,"132,406"
2604,"18,332"
2605,"276,27"
2606,"387,488"
2607,"246,88"
2608,"514,308"
2609,"244,153"
2610,"511,43"
2611,"179,429"
2612,"405,336"
2613,"496,73"
2614,"91,190"
2615,"155,122"
2616,"405,32"
2617,"65,489"
2618,"355,391"
2619,"339,329"
2620,"250,32"
2621,"252,429,409"
2622,"46,315"
2623,"15,46"
2624,"157,77"
2625,"383,223"
2626,"132,406"
2627,"148,154"
2628,"137,71"
2629,"291,387"
2630,"370,171"
2631,"501,452"
2632,"148,154"
2633,"32,181"
2634,"374,33"
2635,"199,65"
2636,"370,249"
2637,"337,35"
2638,"51,262"
2639,"225,156"
2640,"43,65"
2641,"131,40,142"
2642,"83,146,115"
2643,"148,126"
2644,"405,511"
2645,"148,154"
2646,"405,329"
2647,"148,86"
2648,"252,402"
2649,"490,276"
2650,"33,151"
2651,"190,428"
2652,"65,64"
2653,"17,18"
2654,"131,134,142"
2655,"65,64"
2656,"131,142,226"
2657,"317,114"
2658,"65,64"
2659,"220,510"
2660,"375,294"
2661,"17,10"
2662,"148,403"
2663,"43,65"
2664,"199,329"
2665,"289,129"
2666,"238,174"
2667,"225,156"
2668,"275,32"
2669,"43,181"
2670,"220,129"
2671,"12,61"
2672,"6,5,133"
2673,"250,405"
2674,"11,25"
2675,"465,91"
2676,"131,40"
2677,"17,18"
2678,"68,148"
2679,"190,13"
2680,"276,223,471"
2681,"329,199"
2682,"27,501"
2683,"148,28"
2684,"475,372"
2685,"65,64"
2686,"294,472"
2687,"239,170"
2688,"17,32"
2689,"288,40"
2690,"155,151"
2691,"199,223"
2692,"131,142"
2693,"300,494"
2694,"187,34"
2695,"151,199"
2696,"288,40"
2697,"65,64"
2698,"374,32"
2699,"155,307"
2700,"224,161,324"
2701,"369,206"
2702,"220,221"
2703,"174,4"
2704,"224,161"
2705,"199,281"
2706,"91,197"
2707,"199,169"
2708,"369,206"
2709,"329,241"
2710,"154,148"
2711,"20,250"
2712,"199,179"
2713,"65,64,299"
2714,"253,401"
2715,"148,154"
2716,"235,453"
2717,"307,155"
2718,"296,507"
2719,"199,201"
2720,"64,65,524"
2721,"446,129"
2722,"525,465"
2723,"199,148"
2724,"49,72"
2725,"429,409,252"
2726,"148,154"
2727,"181,43"
2728,"220,129"
2729,"509,179"
2730,"155,166"
2731,"288,438"
2732,"62,181"
2733,"115,83,146"
2734,"323,90"
2735,"145,524"
2736,"61,221,12"
2737,"148,66"
2738,"199,32"
2739,"220,221"
2740,"199,151"
2741,"220,402"
2742,"40,459"
2743,"118,20"
2744,"148,15"
2745,"258,420"
2746,"90,65"
2747,"151,315"
2748,"131,142"
2749,"32,173"
2750,"61,12,72"
2751,"250,309"
2752,"24,305"
2753,"421,99"
2754,"43,231"
2755,"65,64"
2756,"399,291"
2757,"74,32"
2758,"220,221"
2759,"220,221"
2760,"200,3"
2761,"369,206"
2762,"243,160"
2763,"220,221"
2764,"169,148"
2765,"387,488"
2766,"155,163"
2767,"28,29"
2768,"302,315"
2769,"302,315"
2770,"199,529"
2771,"109,419"
2772,"131,40"
2773,"239,43"
2774,"176,148"
2775,"205,59"
2776,"151,315"
2777,"70,375"
2778,"342,476"
2779,"296,507"
2780,"148,154"
2781,"235,453"
2782,"372,214"
2783,"44,264"
2784,"17,178"
2785,"220,511"
2786,"72,239"
2787,"118,246"
2788,"199,223"
2789,"175,264"
2790,"406,243"
2791,"131,142"
2792,"309,334"
2793,"199,529"
2794,"148,154"
2795,"40,288"
2796,"155,130"
2797,"352,469"
2798,"101,453"
2799,"129,128"
2800,"77,164"
2801,"199,260"
2802,"65,64"
2803,"38,288"
2804,"353,279"
2805,"49,50"
2806,"186,64"
2807,"200,115"
2808,"67,54"
2809,"64,65,299"
2810,"369,206"
2811,"407,99"
2812,"476,2"
2813,"65,64,299"
2814,"42,303"
2815,"455,32"
2816,"199,169"
2817,"32,241"
2818,"17,18"
2819,"426,39"
2820,"77,122"
2821,"86,85"
2822,"32,66"
2823,"296,507"
2824,"199,342"
2825,"65,64"
2826,"337,148"
2827,"288,319"
2828,"382,437"
2829,"257,511"
2830,"123,334"
2831,"501,452"
2832,"103,289"
2833,"129,466"
2834,"95,279"
2835,"22,28"
2836,"118,98"
2837,"25,45"
2838,"171,199"
2839,"171,312"
2840,"199,187"
2841,"131,40,142"
2842,"26,190"
2843,"223,199"
2844,"294,472"
2845,"294,472"
2846,"60,518"
2847,"232,17"
2848,"212,403"
2849,"220,370"
2850,"296,230"
2851,"17,18"
2852,"91,303"
2853,"455,164"
2854,"236,186"
2855,"369,206"
2856,"148,154"
2857,"157,32"
2858,"297,384"
2859,"288,40"
2860,"436,343"
2861,"89,291"
2862,"116,447"
2863,"148,154"
2864,"294,472"
2865,"193,40"
2866,"32,517"
2867,"375,70"
2868,"199,345"
2869,"88,495"
2870,"475,213"
2871,"40,131"
2872,"65,64"
2873,"485,212"
2874,"153,141"
2875,"501,346"
2876,"40,288"
2877,"65,45"
2878,"501,129"
2879,"294,472"
2880,"252,429"
2881,"190,43"
2882,"199,414"
2883,"375,70"
2884,"287,387"
2885,"220,65"
2886,"294,472"
2887,"429,409,252"
2888,"47,32"
2889,"44,45"
2890,"511,44"
2891,"288,40"
2892,"148,472"
2893,"28,26"
2894,"309,151"
2895,"197,24"
2896,"383,429,409"
2897,"65,64"
2898,"20,28"
2899,"409,317"
2900,"131,142"
2901,"15,46"
2902,"501,72"
2903,"383,340"
2904,"205,59"
2905,"70,65"
2906,"369,206"
2907,"339,35"
2908,"225,32,156"
2909,"153,500"
2910,"242,405"
2911,"291,246"
2912,"199,169"
2913,"129,289"
2914,"522,129"
2915,"32,181"
2916,"342,434"
2917,"220,67"
2918,"64,65,335"
2919,"280,348"
2920,"65,64,299"
2921,"132,406,131"
2922,"225,156"
2923,"288,40"
2924,"356,170"
2925,"199,223"
2926,"148,32"
2927,"529,32"
2928,"151,315,35"
2929,"370,220"
2930,"129,130"
2931,"77,43"
2932,"91,137"
2933,"169,288"
2934,"306,65"
2935,"207,294"
2936,"513,126"
2937,"28,267"
2938,"89,93"
2939,"325,32"
2940,"370,25"
2941,"383,341"
